5388564	Rohnert Park	38.339642	-122.701103
5393287	Santa Rosa	38.440472	-122.714432
5410004	Windsor	38.547131	-122.816383
5392567	San Rafael	37.97353	-122.53109
5378044	Novato	38.107422	-122.569702
5382232	Petaluma	38.232422	-122.63665
5337908	Clearlake	38.958229	-122.626373
5393052	Santa Cruz	36.974121	-122.0308
5393485	Saratoga	37.263828	-122.02301
5380437	Pacific Grove	36.617741	-121.916618
5374361	Monterey	36.600239	-121.894676
5394136	Seaside	36.611069	-121.851624
5370493	Marina	36.684399	-121.80217
5391295	Salinas	36.677738	-121.655502
5407529	Watsonville	36.910229	-121.756889
5385082	Prunedale	36.775791	-121.66967
5367314	Live Oak	36.983559	-121.980522
5368518	Los Gatos	37.226608	-121.974678
5374764	Morgan Hill	37.130501	-121.654388
5391760	San Carlos	37.50716	-122.260521
5327455	Belmont	37.52021	-122.275803
5392423	San Mateo	37.562988	-122.325531
5350159	Foster City	37.558552	-122.27108
5386834	Redwood City	37.485222	-122.236351
5372223	Menlo Park	37.453831	-122.18219
5368335	Los Altos	37.38522	-122.114128
5375480	Mountain View	37.386051	-122.083847
5341145	Cupertino	37.323002	-122.032181
5400075	Sunnyvale	37.368832	-122.036346
5380748	Palo Alto	37.441879	-122.143021
5345032	East Palo Alto	37.46883	-122.141083
5376803	Newark	37.529659	-122.040237
5404554	Union City	37.595829	-122.019173
5322737	Alameda	37.765209	-122.241638
5378538	Oakland	37.804371	-122.270798
5327684	Berkeley	37.87159	-122.272751
5345623	El Cerrito	37.91576	-122.311638
5322850	Albany	37.886871	-122.297752
5379678	Orinda	37.877151	-122.179688
5392281	San Lorenzo	37.681042	-122.124413
5325011	Ashland	37.694649	-122.113853
5355933	Hayward	37.668819	-122.080803
5334928	Castro Valley	37.694099	-122.086349
5392263	San Leandro	37.72493	-122.156082
5374671	Moraga	37.83493	-122.129692
5364226	Lafayette	37.885761	-122.118019
5341531	Danville	37.82159	-121.999962
5406990	Walnut Creek	37.906311	-122.064957
5383720	Pleasant Hill	37.947979	-122.060799
5333689	Campbell	37.28717	-121.949959
5393015	Santa Clara	37.354111	-121.955238
5373327	Milpitas	37.428268	-121.906616
5392171	San Jose	37.33939	-121.894958
5323566	Alum Rock	37.366051	-121.827179
5350734	Fremont	37.548271	-121.988571
5344157	Dublin	37.702148	-121.935791
5392593	San Ramon	37.77993	-121.97802
5383777	Pleasanton	37.66243	-121.87468
5367440	Livermore	37.68187	-121.768013
5330642	Brentwood	37.926868	-121.725769
5357499	Hollister	36.852451	-121.401604
5352214	Gilroy	37.005779	-121.568283
5403191	Tracy	37.739651	-121.425217
5399020	Stockton	37.957699	-121.290779
5381515	Patterson	37.4716	-121.129662
5335650	Ceres	37.594929	-120.95771
5365425	Lathrop	37.822701	-121.276611
5370164	Manteca	37.797428	-121.216049
5373900	Modesto	37.639099	-120.99688
5383187	Pinole	38.004372	-122.298859
5356451	Hercules	38.017139	-122.288582
5405380	Vallejo	38.104092	-122.256638
5323694	American Canyon	38.174919	-122.260803
5376095	Napa	38.297138	-122.28553
5327550	Benicia	38.049358	-122.158577
5370868	Martinez	38.019371	-122.134132
5339111	Concord	37.977982	-122.031067
5399629	Suisun	38.238251	-122.040237
5347335	Fairfield	38.249359	-122.03997
5326561	Bay Point	38.029091	-121.961632
5326563	Bay Point	38.02676	-121.94194
5383465	Pittsburg	38.027981	-121.884682
5324200	Antioch	38.004921	-121.805794
5378566	Oakley	37.997421	-121.712448
5405228	Vacaville	38.356579	-121.98774
5343303	Dixon	38.445461	-121.823303
5341704	Davis	38.54491	-121.740517
5410430	Woodland	38.67852	-121.7733
5351428	Galt	38.254639	-121.29995
5408211	West Sacramento	38.58046	-121.530228
5389489	Sacramento	38.58157	-121.4944
5364271	Laguna	38.421021	-121.423843
5349613	Florin	38.496021	-121.408836
5346111	Elk Grove	38.408798	-121.37162
7176039	Vineyard	38.464489	-121.346916
7260806	Arden-Arcade	38.602501	-121.37854
5388873	Rosemont	38.551849	-121.36467
5334336	Carmichael	38.61713	-121.328278
5385941	Rancho Cordova	38.589069	-121.302727
5367565	Lodi	38.130199	-121.272453
5347287	Fair Oaks	38.64463	-121.272171
5333282	Cameron Park	38.668789	-120.98716
5387687	Rio Linda	38.69101	-121.44857
5377640	North Highlands	38.685741	-121.372169
5349803	Foothill Farms	38.678768	-121.351143
5324105	Antelope	38.708241	-121.329948
5366375	Lincoln	38.89156	-121.293007
5397851	South Yuba City	39.116562	-121.63913
5411015	Yuba City	39.14045	-121.616913
5366531	Linda	39.12767	-121.550797
5337561	Citrus Heights	38.707119	-121.281059
5388881	Roseville	38.752121	-121.28801
5379566	Orangevale	38.678509	-121.225777
5388319	Rocklin	38.79073	-121.235779
5349705	Folsom	38.677959	-121.176064
5353530	Granite Bay	38.763229	-121.163841
5345679	El Dorado Hills	38.685741	-121.082169
5324802	Arroyo Grande	35.118591	-120.590729
5367788	Lompoc	34.639149	-120.457939
5379609	Orcutt	34.865261	-120.435997
5393180	Santa Maria	34.95303	-120.435722
5377100	Nipomo	35.042751	-120.475998
5359864	Isla Vista	34.41333	-119.86097
5352963	Goleta	34.435829	-119.827637
5392952	Santa Barbara	34.42083	-119.698189
5392323	San Luis Obispo	35.282749	-120.659622
5325111	Atascadero	35.489422	-120.670731
5381438	Paso Robles	35.62664	-120.691002
5325327	Avenal	36.00412	-120.129028
5339539	Corcoran	36.098011	-119.560402
5365918	Lemoore	36.300781	-119.782913
5355180	Hanford	36.32745	-119.645683
5384339	Port Hueneme	34.147781	-119.195107
5380202	Oxnard Shores	34.190842	-119.241501
5405878	Ventura	34.278339	-119.293167
5380184	Oxnard	34.197498	-119.177048
5333180	Camarillo	34.216389	-119.037598
5393245	Santa Paula	34.354172	-119.059273
5402405	Thousand Oaks	34.170559	-118.837593
5284756	Fillmore	34.399158	-118.918152
5374648	Moorpark	34.285561	-118.882042
5393212	Santa Monica	34.019451	-118.491188
5322553	Agoura Hills	34.136391	-118.774529
5396003	Simi Valley	34.269451	-118.781479
5322551	Agoura	34.143059	-118.737869
5332593	Calabasas	34.15778	-118.63842
8030162	West Hills	34.197311	-118.643982
5393049	Santa Clarita	34.391659	-118.542587
5356521	Hermosa Beach	33.86224	-118.399521
5370082	Manhattan Beach	33.884739	-118.410912
5345860	El Segundo	33.919182	-118.416473
5367767	Lomita	33.79224	-118.315071
5403022	Torrance	33.83585	-118.34063
5386785	Redondo Beach	33.849178	-118.388412
5365603	Lawndale	33.887241	-118.35257
5355828	Hawthorne	33.916401	-118.35257
5351549	Gardena	33.888351	-118.30896
5341114	Culver City	34.021118	-118.396469
5328041	Beverly Hills	34.07362	-118.40036
5365937	Lennox	33.938068	-118.352577
5359488	Inglewood	33.961681	-118.353127
5408431	Westmont	33.941399	-118.302299
5408076	West Hollywood	34.090012	-118.36174
5357527	Hollywood	34.098339	-118.326736
5407908	West Carson	33.821678	-118.292572
5334519	Carson	33.831409	-118.282021
5409768	Willowbrook	33.916962	-118.255074
5339066	Compton	33.895851	-118.22007
5367929	Long Beach	33.76696	-118.189232
5344817	East Rancho Dominguez	33.898071	-118.195351
5364855	Lakewood	33.85363	-118.133957
5381110	Paramount	33.889462	-118.15979
7261268	Florence-Graham	33.96772	-118.244377
5358736	Huntington Park	33.981682	-118.225067
5368361	Los Angeles	34.052231	-118.243683
5369367	Lynwood	33.93029	-118.211456
5397603	South Gate	33.954739	-118.212021
5341051	Cudahy	33.960571	-118.185349
5327298	Bell	33.977509	-118.187019
5371261	Maywood	33.986679	-118.185349
5327319	Bell Gardens	33.96529	-118.151459
5343858	Downey	33.94001	-118.132568
5344994	East Los Angeles	34.023899	-118.17202
5323060	Alhambra	34.095291	-118.127007
5395244	Sherman Oaks	34.151119	-118.449249
5404794	Universal City	34.138901	-118.353409
5331835	Burbank	34.18084	-118.308968
5391945	San Fernando	34.281952	-118.438972
5377613	North Glendale	34.160561	-118.264519
5352423	Glendale	34.142509	-118.255081
7261553	La Crescenta-Montrose	34.232159	-118.235291
5397717	South Pasadena	34.116119	-118.150352
5381396	Pasadena	34.147781	-118.144524
5363859	La Canada Flintridge	34.199169	-118.187851
5323525	Altadena	34.189732	-118.13118
5334799	Castaic	34.48888	-118.622871
5364940	Lancaster	34.69804	-118.136742
5388735	Rosamond	34.86414	-118.163406
5394842	Shafter	35.500511	-119.271782
5550368	Wasco	35.59412	-119.34095
5342485	Delano	35.768841	-119.247047
5325738	Bakersfield	35.373291	-119.018707
5378870	Oildale	35.419682	-119.019547
5324903	Arvin	35.209129	-118.82843
5364916	Lamont	35.259682	-118.914268
5403783	Tulare	36.207729	-119.347343
5343171	Dinuba	36.543282	-119.38707
5406567	Visalia	36.330231	-119.292061
5384471	Porterville	36.065231	-119.016769
5368453	Los Banos	37.058281	-120.849922
5336667	Chowchilla	37.123001	-120.260178
5404024	Turlock	37.494659	-120.846588
5325187	Atwater	37.347721	-120.609077
5387844	Riverbank	37.736038	-120.935493
5378500	Oakdale	37.76659	-120.847153
5372253	Merced	37.302158	-120.482971
5369568	Madera	36.961342	-120.060722
5350937	Fresno	36.74773	-119.772369
5394329	Selma	36.570782	-119.612083
5392868	Sanger	36.708012	-119.555969
5338122	Clovis	36.82523	-119.702919
5338683	Clovis	36.866341	-119.620689
5397664	South Lake Tahoe	38.933239	-119.984352
5403676	Truckee	39.327961	-120.18325
5501344	Carson City	39.163799	-119.767403
5386984	Reedley	36.59634	-119.450401
5570160	Redding	40.58654	-122.391678
5336269	Chico	39.728489	-121.837479
5379759	Oroville	39.513779	-121.556358
5381002	Paradise	39.759609	-121.621918
5729080	Grants Pass	42.439011	-123.328392
5749352	Roseburg	43.216499	-123.341743
5740099	Medford	42.326519	-122.875587
5718601	Central Point	42.375961	-122.916428
5711789	Ashland	42.19458	-122.70948
5725846	Eugene	44.052071	-123.086746
5720727	Corvallis	44.564571	-123.262039
5710756	Albany	44.636509	-123.105927
5754005	Springfield	44.046242	-123.022034
5736218	Lebanon	44.53651	-122.907028
5750162	Salem	44.942902	-123.035103
5734711	Keizer	44.99012	-123.026207
5727382	Four Corners	44.927898	-122.983711
5730675	Hayesville	44.98595	-122.982872
5735238	Klamath Falls	42.224869	-121.78167
5711149	Altamont	42.20681	-121.737221
5713587	Bend	44.05817	-121.315308
5747882	Redmond	44.272621	-121.17392
5572400	Susanville	40.416279	-120.653008
5511077	Reno	39.529629	-119.813797
5512862	Sparks	39.534908	-119.752693
5513307	Sun Valley	39.596298	-119.776016
5512827	Spanish Springs	39.649078	-119.707413
5504003	Fernley	39.607971	-119.251831
5341256	Cypress	33.816959	-118.037292
5327422	Bellflower	33.88168	-118.117012
5324862	Artesia	33.865849	-118.083122
5377995	Norwalk	33.902241	-118.081734
5335663	Cerritos	33.858349	-118.064789
5364022	La Palma	33.846401	-118.04673
5408406	Westminster	33.759178	-118.006729
5398630	Stanton	33.802521	-117.993118
5331575	Buena Park	33.867512	-117.998123
5364007	La Mirada	33.91724	-118.012009
5393128	Santa Fe Springs	33.947239	-118.08535
5374322	Montebello	34.00946	-118.105347
5382496	Pico Rivera	33.98307	-118.096741
5397841	South Whittier	33.96085	-118.041733
7262518	West Whittier-Los Nietos	33.976002	-118.069092
5374406	Monterey Park	34.062511	-118.122849
5392034	San Gabriel	34.096111	-118.105827
5397376	South El Monte	34.051949	-118.04673
5388867	Rosemead	34.08057	-118.072853
5409059	Whittier	33.979179	-118.032837
5354819	Hacienda Heights	33.993069	-117.968681
5345743	El Monte	34.068619	-118.027573
5325372	Avocado Heights	34.036121	-117.99118
5364066	La Puente	34.020012	-117.949509
5408191	West Puente Valley	34.051682	-117.968399
5325866	Baldwin Park	34.085289	-117.960899
5351515	Garden Grove	33.773911	-117.941452
5323810	Anaheim	33.835289	-117.914497
5351247	Fullerton	33.870289	-117.925339
5383527	Placentia	33.872238	-117.870338
5330582	Brea	33.916679	-117.900063
5379513	Orange	33.787788	-117.853111
5404122	North Tustin	33.764462	-117.793938
5410902	Yorba Linda	33.88863	-117.81311
5363922	La Habra	33.931961	-117.946167
5389126	Rowland Heights	33.97612	-117.905342
5397777	South San Jose Hills	34.012791	-117.904778
5405326	Valinda	34.045292	-117.943672
5407933	West Covina	34.068619	-117.93895
5406976	Walnut	34.02029	-117.865341
5340175	Covina	34.090012	-117.890343
5342992	Diamond Bar	34.028622	-117.810341
5401469	Temple City	34.107231	-118.057854
5324477	Arcadia	34.139729	-118.035339
5374175	Monrovia	34.14806	-117.998947
5344147	Duarte	34.13945	-117.977287
5325423	Azusa	34.133621	-117.907562
5352439	Glendora	34.13612	-117.865341
5391891	San Dimas	34.106682	-117.806732
5336545	Chino Hills	33.993801	-117.758881
5336537	Chino	34.01223	-117.688942
5384170	Pomona	34.05529	-117.752281
5364134	La Verne	34.100842	-117.767838
5337696	Claremont	34.09668	-117.71978
5374232	Montclair	34.077511	-117.689781
5379439	Ontario	34.063339	-117.650887
5404915	Upland	34.097511	-117.648392
5339631	Corona	33.87529	-117.566437
5377199	Norco	33.931129	-117.54866
5373492	Mira Loma	33.992512	-117.516441
5352350	Glen Avon	34.011681	-117.484772
5349755	Fontana	34.092232	-117.435051
5385955	Rancho Cucamonga	34.1064	-117.593109
5406421	Vincent	34.500549	-118.116463
5380698	Palmdale	34.57943	-118.116463
5371858	Mead Valley	33.833351	-117.29615
5387877	Riverside	33.95335	-117.396156
5389213	Rubidoux	33.996132	-117.405602
5329408	Bloomington	34.07029	-117.395882
5338783	Colton	34.073898	-117.313652
5367696	Loma Linda	34.048351	-117.261147
5382146	Perris	33.78252	-117.228653
5374732	Moreno Valley	33.937519	-117.230591
5386754	Redlands	34.055569	-117.182541
5387288	Rialto	34.1064	-117.370323
5391710	San Bernardino	34.108341	-117.289772
5356576	Hesperia	34.426392	-117.30088
5356868	Highland	34.128342	-117.208649
5392090	San Jacinto	33.783909	-116.958641
5411046	Yucaipa	34.033619	-117.043091
5327098	Beaumont	33.929459	-116.977249
5326032	Banning	33.925571	-116.876411
5322400	Adelanto	34.582771	-117.409218
5406222	Victorville	34.53611	-117.291161
5324363	Apple Valley	34.500832	-117.185883
5326305	Barstow Heights	34.869709	-117.056152
5326297	Barstow	34.89859	-117.02282
5387494	Ridgecrest	35.622459	-117.670898
5380668	Palm Springs	33.830299	-116.545288
5335006	Cathedral City	33.779739	-116.465286
5342710	Desert Hot Springs	33.961121	-116.501678
5411079	Yucca Valley	34.11417	-116.432243
5404198	Twentynine Palms	34.135559	-116.054169
5509851	Pahrump	36.20829	-115.98391
7262622	Summerlin South	36.102692	-115.381119
5301388	Lake Havasu City	34.483898	-114.322449
5287565	Bullhead City	35.147781	-114.568298
5503766	Enterprise	36.025249	-115.241943
5512909	Spring Valley	36.108028	-115.245003
5509952	Paradise	36.097191	-115.14666
5506956	Las Vegas	36.174969	-115.137222
5515110	Whitney	36.070808	-115.08416
5515345	Winchester	36.129971	-115.118889
5509403	North Las Vegas	36.19886	-115.1175
5505411	Henderson	36.0397	-114.981941
5513343	Sunrise Manor	36.211079	-115.073059
5500539	Boulder City	35.978588	-114.832489
5301067	Kingman	35.189442	-114.053009
5508180	Mesquite	36.805531	-114.067192
5546220	Saint George	37.104149	-113.584122
5549222	Washington	37.130539	-113.508293
5536630	Cedar City	37.677479	-113.06189
5703670	Elko	40.83242	-115.763123
5601933	Nampa	43.540722	-116.563461
5597955	Kuna	43.491829	-116.42012
5587698	Caldwell	43.662941	-116.687363
5600685	Meridian	43.61211	-116.39151
5591778	Eagle	43.695438	-116.354012
5586437	Boise	43.613499	-116.203453
5610810	Twin Falls	42.562969	-114.460869
4013723	Ciudad Constitucion	25.03694	-111.664436
4005143	Guaymas	27.933331	-110.900002
4006806	Empalme	27.966669	-110.816673
4013704	Ciudad Obregon	27.48333	-109.933327
3995017	Navolato	24.76722	-107.694443
4012693	Villa de Costa Rica	24.5875	-107.387497
4015938	Campo Gobierno	24.65361	-107.541107
4012176	Culiacan	24.79944	-107.389717
3997479	Los Mochis	25.76667	-108.966667
4005864	General Juan Jose Rios	25.75	-108.833328
3976775	Gabriel Leyva Solano	25.66667	-108.64167
4005219	Guasave	25.566669	-108.449997
4004647	Huatabampo	26.83333	-109.633331
4005297	Guamuchil	25.466669	-108.099998
4004887	Heroica Caborca	30.716669	-112.150002
4004898	Hermosillo	29.066669	-110.966667
3996893	Magdalena de Kino	30.633329	-110.949997
5552301	Avondale	33.4356	-112.349602
5293996	El Mirage	33.613091	-112.3246
5316428	Surprise	33.630589	-112.333221
5316205	Sun City West	33.66198	-112.34127
5295985	Glendale	33.538651	-112.185989
5316201	Sun City	33.597542	-112.27182
5308480	Peoria	33.580601	-112.237381
5303752	Maricopa	33.058109	-112.047638
5289282	Chandler	33.30616	-111.841248
5308655	Phoenix	33.44838	-112.074043
5317071	Tempe Junction	33.414211	-111.943481
5317058	Tempe	33.414768	-111.909309
5313457	Scottsdale	33.509209	-111.899033
5304391	Mesa	33.422272	-111.822639
5288636	Casa Grande	32.879501	-111.757347
5294167	Eloy	32.755901	-111.55484
5303705	Marana	32.436741	-111.22538
5294902	Florence	33.031448	-111.387337
5295903	Gilbert	33.352829	-111.789032
5310193	Queen Creek	33.248661	-111.6343
7310164	San Tan Valley	33.191101	-111.528
5295177	Fountain Hills	33.61171	-111.717361
5551535	Apache Junction	33.415051	-111.549583
4004886	Heroica Nogales	31.30862	-110.942169
5306611	Nogales	31.34038	-110.93425
5311433	Rio Rico	31.471479	-110.976479
5296802	Green Valley	31.85425	-110.993698
5312544	Sahuarita	31.957581	-110.95565
5293183	Drexel Heights	32.14119	-111.028427
5294937	Flowing Wells	32.293961	-111.009819
5318313	Tucson	32.221741	-110.926483
5288661	Casas Adobes	32.32341	-110.995102
5288786	Catalina Foothills	32.297852	-110.918701
5316890	Tanque Verde	32.25174	-110.737312
4015700	Cananea	30.950001	-110.300003
5314328	Sierra Vista	31.554541	-110.303688
5307540	Oro Valley	32.390911	-110.966492
3996956	Madera	29.200001	-108.116669
3994616	Nuevo Casas Grandes	30.41667	-107.916672
4019260	Agua Prieta	31.299999	-109.566673
5293083	Douglas	31.344549	-109.545341
3985327	San Miguel de Papasquiaro	24.8325	-105.336388
4004867	Hidalgo del Parral	26.933331	-105.666672
4013724	Ciudad Camargo	27.66667	-105.166672
4013706	Ciudad Lerdo	25.533331	-103.533333
4005775	Gomez Palacio	25.566669	-103.5
3981254	Torreon	25.549999	-103.433327
3985129	San Pedro	25.433331	-103.216667
3996426	Matamoros	25.533331	-103.25
3993335	Parras de la Fuente	25.41667	-102.183327
3980180	Villa Frontera	26.933331	-101.449997
4015022	Castanos	26.783331	-101.416672
3995523	Monclova	26.9	-101.416672
3987500	San Buenaventura	27.08333	-101.533333
3996271	Melchor Muzquiz	27.883329	-101.51667
3993893	Palau	27.91667	-101.416672
4012406	Cuauhtemoc	28.41667	-106.866669
4014338	Chihuahua	28.633329	-106.083328
4013720	Ciudad Delicias	28.19013	-105.470123
3996234	Pedro Meoqui	28.283331	-105.48333
4003938	Jimenez	28.33333	-105.400002
3994469	Ojinaga	29.566669	-104.416672
5530937	Socorro Mission Number 1 Colonia	31.636221	-106.290543
5475352	Las Cruces	32.312321	-106.778343
4013708	Ciudad Juarez	31.73333	-106.48333
5520993	El Paso	31.75872	-106.486931
5530932	Socorro	31.65456	-106.303307
5523369	Horizon City	31.69261	-106.207481
5454627	Alamogordo	32.899529	-105.960258
5460459	Carlsbad	32.42067	-104.228844
5488441	Roswell	33.394272	-104.523018
5471578	Hobbs	32.70261	-103.13604
5533366	West Odessa	31.84235	-102.498756
5527554	Odessa	31.84568	-102.367638
5526337	Midland	31.997351	-102.077911
5517061	Big Spring	32.250401	-101.478737
5525577	Lubbock	33.577862	-101.855171
5551498	Anthem	33.86726	-112.14682
5309842	Prescott	34.54002	-112.468498
5309858	Prescott Valley	34.589409	-112.325249
5308305	Payson	34.230869	-111.325142
5294810	Flagstaff	35.198071	-111.651268
5468773	Gallup	35.52808	-108.742577
5423573	Grand Junction	39.063869	-108.550652
5417258	Clifton	39.09193	-108.448982
5467328	Farmington	36.728062	-108.218689
5420241	Durango	37.27528	-107.880074
5431710	Montrose	38.478321	-107.876167
5783695	Tooele	40.530781	-112.298279
5774215	Eagle Mountain	40.314121	-112.006882
5781087	Saratoga Springs	40.349121	-111.904663
5777224	Lehi	40.391621	-111.850769
5775782	Herriman	40.514111	-112.03299
5777793	Magna	40.70911	-112.101608
5776727	Kearns	40.65995	-111.99633
5784607	West Valley City	40.691608	-112.001053
5780557	Riverton	40.521889	-111.939102
5781765	South Jordan Heights	40.563839	-111.949379
5781770	South Jordan	40.562168	-111.929657
5774001	Draper	40.52467	-111.863823
5781061	Sandy City	40.572041	-111.860558
5781070	Sandy Hills	40.581059	-111.850769
5784549	West Jordan	40.609669	-111.939102
5782476	Taylorsville	40.667721	-111.938828
5778244	Midvale	40.611061	-111.89994
5778755	Murray	40.666889	-111.887993
5781794	South Salt Lake	40.718842	-111.888268
5780993	Salt Lake City	40.76078	-111.891052
5778352	Millcreek	40.68689	-111.875488
5773304	Cottonwood Heights	40.619671	-111.810211
5776008	Holladay	40.668839	-111.824661
5774301	East Millcreek	40.699951	-111.810493
5779548	Payson	40.044399	-111.732147
5781860	Spanish Fork	40.11496	-111.654922
5780026	Provo	40.233841	-111.658531
5844096	American Fork	40.3769	-111.795761
5779816	Pleasant Grove	40.36412	-111.738541
5779334	Orem	40.296902	-111.694649
5781993	Springville	40.16523	-111.610748
5775863	Highland	40.449951	-111.77021
5782391	Syracuse	41.08939	-112.064667
5772959	Clearfield	41.110779	-112.026047
5779068	North Salt Lake	40.84856	-111.906883
5771826	Bountiful	40.889389	-111.880768
5772654	Centerville	40.917999	-111.872162
5776715	Kaysville	41.035221	-111.938553
5774662	Farmington	40.980499	-111.887444
5777107	Layton	41.060219	-111.971046
5773001	Clinton	41.139671	-112.050499
5780802	Roy	41.16161	-112.026329
5779206	Ogden	41.223	-111.973831
5781783	South Ogden	41.191891	-111.971329
5779036	North Ogden	41.307159	-111.96022
5771960	Brigham City	41.510208	-112.015503
5777544	Logan	41.735489	-111.834389
5604045	Pocatello	42.8713	-112.445534
5596475	Idaho Falls	43.466579	-112.034142
5605242	Rexburg	43.826019	-111.789688
5836898	Rock Springs	41.58746	-109.202904
5838198	Sheridan	44.797192	-106.956177
5492450	South Valley	35.010052	-106.678078
5454711	Albuquerque	35.084492	-106.651138
5487811	Rio Rancho	35.233379	-106.664467
7839240	Enchanted Hills	35.336761	-106.592957
5490263	Santa Fe	35.686981	-105.937798
5416005	Canon City	38.440979	-105.242447
5417598	Colorado Springs	38.833881	-104.821358
5416329	Castle Rock	39.372211	-104.856087
5435464	Pueblo	38.254452	-104.609138
5435477	Pueblo West	38.349998	-104.722748
5422191	Fountain	38.68222	-104.700813
7262349	Security-Widefield	38.74728	-104.714394
5417041	Cimarron Hills	38.858608	-104.69886
5462393	Clovis	34.4048	-103.205231
5523074	Hereford	34.81506	-102.397697
5528450	Plainview	34.184792	-101.706841
5516233	Amarillo	35.222	-101.831299
5830062	Laramie	41.311371	-105.591103
5423294	Golden	39.755539	-105.2211
5574991	Boulder	40.014992	-105.270554
5429522	Louisville	39.97776	-105.131927
5427207	Ken Caryl	39.577259	-105.116867
5417657	Columbine	39.587769	-105.069427
5427946	Lakewood	39.704708	-105.081367
5429032	Littleton	39.613319	-105.016647
5425043	Highlands Ranch	39.553879	-104.969429
5439752	Southglenn	39.587212	-104.952759
5421250	Englewood	39.64777	-104.987762
5416357	Castlewood	39.584709	-104.901093
5416541	Centennial	39.579159	-104.876923
5443948	Wheat Ridge	39.766102	-105.077209
